user_id,name,preference,age,food_id,food_name,food_category,food_subcategory,processing_level,caffeine_content_mg,flavor_profile,common_allergens,glycemic_index,inflammatory_index,calories_kcal,impact_on_cramps,impact_on_bloating,impact_on_headache,impact_on_mood_swings,impact_on_fatigue,impact_on_acne
624,User624,Low Carb,22,27,Peppermint Tea,Beverages,Herbal Tea,Minimally Processed,0,Bitter,None,34,2,146,Beneficial,Beneficial,Beneficial,Beneficial,Beneficial,Neutral
624,User624,Low Carb,22,31,Ginger,Herbs & Spices,Spices,Natural,0,Spicy,None,40,8,16,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
624,User624,Low Carb,22,23,Flaxseeds,Nuts & Seeds,Seeds,Natural,0,Bitter,None,58,9,543,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
624,User624,Low Carb,22,26,Black Beans,Legumes,Beans,Minimally Processed,0,Neutral,None,30,2,127,Beneficial,Beneficial,Beneficial,Beneficial,Beneficial,Neutral
624,User624,Low Carb,22,1,Blueberries,Fruits,Berries,Natural,0,Sweet,None,70,9,115,Harmful,Harmful,Harmful,Neutral,Neutral,Beneficial
625,User625,Low Carb,18,6,Spinach,Vegetables,Leafy Greens,Natural,0,Bitter,None,64,2,22,Beneficial,Beneficial,Beneficial,Neutral,Neutral,Beneficial
625,User625,Low Carb,18,21,White Bread,Grains,Bread,Highly Processed,0,Neutral,Gluten,36,3,157,Neutral,Neutral,Neutral,Beneficial,Beneficial,Harmful
625,User625,Low Carb,18,18,Cheddar Cheese,Dairy,Cheese,Minimally Processed,0,Salty,Dairy,57,10,131,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
625,User625,Low Carb,18,28,Coffee,Beverages,Coffee,Minimally Processed,150,Bitter,None,55,5,39,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
625,User625,Low Carb,18,24,Chia Seeds,Nuts & Seeds,Seeds,Natural,0,Neutral,None,41,4,525,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
625,User625,Low Carb,18,34,Coconut Oil,Oils & Fats,Plant Oils,Minimally Processed,0,Sweet,None,49,2,899,Beneficial,Beneficial,Beneficial,Neutral,Neutral,Neutral
625,User625,Low Carb,18,3,Oranges,Fruits,Citrus,Natural,0,Sweet,None,69,7,54,Harmful,Harmful,Harmful,Neutral,Neutral,Beneficial
625,User625,Low Carb,18,2,Strawberries,Fruits,Berries,Natural,0,Sweet,None,43,10,42,Harmful,Harmful,Harmful,Neutral,Neutral,Beneficial
626,User626,High Protein,25,23,Flaxseeds,Nuts & Seeds,Seeds,Natural,0,Bitter,None,58,9,543,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
626,User626,High Protein,25,13,Grass-fed Beef,Proteins,Red Meat,Natural,0,Neutral,None,57,5,107,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
626,User626,High Protein,25,16,Greek Yogurt,Dairy,Yogurt,Minimally Processed,0,Sour,Dairy,34,1,101,Beneficial,Beneficial,Beneficial,Beneficial,Beneficial,Neutral
626,User626,High Protein,25,29,Red Wine,Beverages,Alcohol,Minimally Processed,0,Bitter,None,41,4,0,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
626,User626,High Protein,25,6,Spinach,Vegetables,Leafy Greens,Natural,0,Bitter,None,64,2,22,Beneficial,Beneficial,Beneficial,Neutral,Neutral,Beneficial
626,User626,High Protein,25,10,Garlic,Vegetables,Alliums,Natural,0,Spicy,None,30,9,69,Harmful,Harmful,Harmful,Beneficial,Beneficial,Beneficial
626,User626,High Protein,25,28,Coffee,Beverages,Coffee,Minimally Processed,150,Bitter,None,55,5,39,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
626,User626,High Protein,25,9,Sweet Potatoes,Vegetables,Root Vegetables,Natural,0,Sweet,None,53,5,20,Neutral,Neutral,Neutral,Neutral,Neutral,Beneficial
626,User626,High Protein,25,27,Peppermint Tea,Beverages,Herbal Tea,Minimally Processed,0,Bitter,None,34,2,146,Beneficial,Beneficial,Beneficial,Beneficial,Beneficial,Neutral
627,User627,Balanced,52,14,Tofu,Proteins,Plant Protein,Minimally Processed,0,Neutral,Soy,59,9,103,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
627,User627,Balanced,52,6,Spinach,Vegetables,Leafy Greens,Natural,0,Bitter,None,64,2,22,Beneficial,Beneficial,Beneficial,Neutral,Neutral,Beneficial
627,User627,Balanced,52,35,Dark Chocolate,Confectionery,Chocolate,Minimally Processed,20,Bitter,None,68,8,0,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
627,User627,Balanced,52,20,Brown Rice,Grains,Whole Grains,Minimally Processed,0,Neutral,None,48,4,231,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
627,User627,Balanced,52,17,Kefir,Dairy,Kefir,Minimally Processed,0,Sour,Dairy,70,6,310,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
627,User627,Balanced,52,3,Oranges,Fruits,Citrus,Natural,0,Sweet,None,69,7,54,Harmful,Harmful,Harmful,Neutral,Neutral,Beneficial
627,User627,Balanced,52,30,Turmeric,Herbs & Spices,Spices,Natural,0,Bitter,None,46,10,19,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
627,User627,Balanced,52,4,Bananas,Fruits,Tropical Fruits,Natural,0,Sweet,None,42,3,77,Neutral,Neutral,Neutral,Neutral,Neutral,Beneficial
627,User627,Balanced,52,31,Ginger,Herbs & Spices,Spices,Natural,0,Spicy,None,40,8,16,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
627,User627,Balanced,52,29,Red Wine,Beverages,Alcohol,Minimally Processed,0,Bitter,None,41,4,0,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
627,User627,Balanced,52,23,Flaxseeds,Nuts & Seeds,Seeds,Natural,0,Bitter,None,58,9,543,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
628,User628,Balanced,24,35,Dark Chocolate,Confectionery,Chocolate,Minimally Processed,20,Bitter,None,68,8,0,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
628,User628,Balanced,24,22,Almonds,Nuts & Seeds,Tree Nuts,Natural,0,Neutral,Nuts,70,3,647,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
628,User628,Balanced,24,6,Spinach,Vegetables,Leafy Greens,Natural,0,Bitter,None,64,2,22,Beneficial,Beneficial,Beneficial,Neutral,Neutral,Beneficial
628,User628,Balanced,24,23,Flaxseeds,Nuts & Seeds,Seeds,Natural,0,Bitter,None,58,9,543,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
628,User628,Balanced,24,26,Black Beans,Legumes,Beans,Minimally Processed,0,Neutral,None,30,2,127,Beneficial,Beneficial,Beneficial,Beneficial,Beneficial,Neutral
628,User628,Balanced,24,12,Chicken Breast,Proteins,Poultry,Natural,0,Neutral,None,58,4,128,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
628,User628,Balanced,24,18,Cheddar Cheese,Dairy,Cheese,Minimally Processed,0,Salty,Dairy,57,10,131,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
628,User628,Balanced,24,10,Garlic,Vegetables,Alliums,Natural,0,Spicy,None,30,9,69,Harmful,Harmful,Harmful,Beneficial,Beneficial,Beneficial
629,User629,High Protein,65,25,Lentils,Legumes,Lentils,Minimally Processed,0,Neutral,None,51,2,106,Beneficial,Beneficial,Beneficial,Neutral,Neutral,Neutral
629,User629,High Protein,65,34,Coconut Oil,Oils & Fats,Plant Oils,Minimally Processed,0,Sweet,None,49,2,899,Beneficial,Beneficial,Beneficial,Neutral,Neutral,Neutral
629,User629,High Protein,65,22,Almonds,Nuts & Seeds,Tree Nuts,Natural,0,Neutral,Nuts,70,3,647,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
629,User629,High Protein,65,18,Cheddar Cheese,Dairy,Cheese,Minimally Processed,0,Salty,Dairy,57,10,131,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
629,User629,High Protein,65,20,Brown Rice,Grains,Whole Grains,Minimally Processed,0,Neutral,None,48,4,231,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
629,User629,High Protein,65,13,Grass-fed Beef,Proteins,Red Meat,Natural,0,Neutral,None,57,5,107,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
629,User629,High Protein,65,28,Coffee,Beverages,Coffee,Minimally Processed,150,Bitter,None,55,5,39,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
629,User629,High Protein,65,15,Eggs,Proteins,Eggs,Natural,0,Neutral,Eggs,38,2,135,Beneficial,Beneficial,Beneficial,Beneficial,Beneficial,Neutral
629,User629,High Protein,65,12,Chicken Breast,Proteins,Poultry,Natural,0,Neutral,None,58,4,128,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
629,User629,High Protein,65,16,Greek Yogurt,Dairy,Yogurt,Minimally Processed,0,Sour,Dairy,34,1,101,Beneficial,Beneficial,Beneficial,Beneficial,Beneficial,Neutral
629,User629,High Protein,65,9,Sweet Potatoes,Vegetables,Root Vegetables,Natural,0,Sweet,None,53,5,20,Neutral,Neutral,Neutral,Neutral,Neutral,Beneficial
629,User629,High Protein,65,10,Garlic,Vegetables,Alliums,Natural,0,Spicy,None,30,9,69,Harmful,Harmful,Harmful,Beneficial,Beneficial,Beneficial
630,User630,High Protein,27,25,Lentils,Legumes,Lentils,Minimally Processed,0,Neutral,None,51,2,106,Beneficial,Beneficial,Beneficial,Neutral,Neutral,Neutral
630,User630,High Protein,27,34,Coconut Oil,Oils & Fats,Plant Oils,Minimally Processed,0,Sweet,None,49,2,899,Beneficial,Beneficial,Beneficial,Neutral,Neutral,Neutral
630,User630,High Protein,27,14,Tofu,Proteins,Plant Protein,Minimally Processed,0,Neutral,Soy,59,9,103,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
630,User630,High Protein,27,27,Peppermint Tea,Beverages,Herbal Tea,Minimally Processed,0,Bitter,None,34,2,146,Beneficial,Beneficial,Beneficial,Beneficial,Beneficial,Neutral
630,User630,High Protein,27,22,Almonds,Nuts & Seeds,Tree Nuts,Natural,0,Neutral,Nuts,70,3,647,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
630,User630,High Protein,27,16,Greek Yogurt,Dairy,Yogurt,Minimally Processed,0,Sour,Dairy,34,1,101,Beneficial,Beneficial,Beneficial,Beneficial,Beneficial,Neutral
630,User630,High Protein,27,12,Chicken Breast,Proteins,Poultry,Natural,0,Neutral,None,58,4,128,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
630,User630,High Protein,27,1,Blueberries,Fruits,Berries,Natural,0,Sweet,None,70,9,115,Harmful,Harmful,Harmful,Neutral,Neutral,Beneficial
630,User630,High Protein,27,29,Red Wine,Beverages,Alcohol,Minimally Processed,0,Bitter,None,41,4,0,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
630,User630,High Protein,27,33,Olive Oil,Oils & Fats,Plant Oils,Minimally Processed,0,Neutral,None,53,7,858,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
631,User631,Balanced,31,7,Kale,Vegetables,Leafy Greens,Natural,0,Bitter,None,70,10,25,Harmful,Harmful,Harmful,Neutral,Neutral,Beneficial
631,User631,Balanced,31,4,Bananas,Fruits,Tropical Fruits,Natural,0,Sweet,None,42,3,77,Neutral,Neutral,Neutral,Neutral,Neutral,Beneficial
631,User631,Balanced,31,1,Blueberries,Fruits,Berries,Natural,0,Sweet,None,70,9,115,Harmful,Harmful,Harmful,Neutral,Neutral,Beneficial
631,User631,Balanced,31,29,Red Wine,Beverages,Alcohol,Minimally Processed,0,Bitter,None,41,4,0,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
631,User631,Balanced,31,31,Ginger,Herbs & Spices,Spices,Natural,0,Spicy,None,40,8,16,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
631,User631,Balanced,31,5,Avocados,Fruits,Tropical Fruits,Natural,0,Neutral,None,39,9,41,Harmful,Harmful,Harmful,Beneficial,Beneficial,Beneficial
631,User631,Balanced,31,25,Lentils,Legumes,Lentils,Minimally Processed,0,Neutral,None,51,2,106,Beneficial,Beneficial,Beneficial,Neutral,Neutral,Neutral
631,User631,Balanced,31,2,Strawberries,Fruits,Berries,Natural,0,Sweet,None,43,10,42,Harmful,Harmful,Harmful,Neutral,Neutral,Beneficial
631,User631,Balanced,31,18,Cheddar Cheese,Dairy,Cheese,Minimally Processed,0,Salty,Dairy,57,10,131,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
631,User631,Balanced,31,23,Flaxseeds,Nuts & Seeds,Seeds,Natural,0,Bitter,None,58,9,543,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
632,User632,Balanced,20,13,Grass-fed Beef,Proteins,Red Meat,Natural,0,Neutral,None,57,5,107,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
632,User632,Balanced,20,14,Tofu,Proteins,Plant Protein,Minimally Processed,0,Neutral,Soy,59,9,103,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
632,User632,Balanced,20,4,Bananas,Fruits,Tropical Fruits,Natural,0,Sweet,None,42,3,77,Neutral,Neutral,Neutral,Neutral,Neutral,Beneficial
632,User632,Balanced,20,7,Kale,Vegetables,Leafy Greens,Natural,0,Bitter,None,70,10,25,Harmful,Harmful,Harmful,Neutral,Neutral,Beneficial
632,User632,Balanced,20,9,Sweet Potatoes,Vegetables,Root Vegetables,Natural,0,Sweet,None,53,5,20,Neutral,Neutral,Neutral,Neutral,Neutral,Beneficial
632,User632,Balanced,20,12,Chicken Breast,Proteins,Poultry,Natural,0,Neutral,None,58,4,128,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
632,User632,Balanced,20,26,Black Beans,Legumes,Beans,Minimally Processed,0,Neutral,None,30,2,127,Beneficial,Beneficial,Beneficial,Beneficial,Beneficial,Neutral
632,User632,Balanced,20,6,Spinach,Vegetables,Leafy Greens,Natural,0,Bitter,None,64,2,22,Beneficial,Beneficial,Beneficial,Neutral,Neutral,Beneficial
632,User632,Balanced,20,15,Eggs,Proteins,Eggs,Natural,0,Neutral,Eggs,38,2,135,Beneficial,Beneficial,Beneficial,Beneficial,Beneficial,Neutral
632,User632,Balanced,20,32,Cinnamon,Herbs & Spices,Spices,Natural,0,Sweet,None,39,4,40,Neutral,Neutral,Neutral,Beneficial,Beneficial,Neutral
632,User632,Balanced,20,17,Kefir,Dairy,Kefir,Minimally Processed,0,Sour,Dairy,70,6,310,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
633,User633,Low Carb,31,21,White Bread,Grains,Bread,Highly Processed,0,Neutral,Gluten,36,3,157,Neutral,Neutral,Neutral,Beneficial,Beneficial,Harmful
633,User633,Low Carb,31,30,Turmeric,Herbs & Spices,Spices,Natural,0,Bitter,None,46,10,19,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
633,User633,Low Carb,31,25,Lentils,Legumes,Lentils,Minimally Processed,0,Neutral,None,51,2,106,Beneficial,Beneficial,Beneficial,Neutral,Neutral,Neutral
633,User633,Low Carb,31,9,Sweet Potatoes,Vegetables,Root Vegetables,Natural,0,Sweet,None,53,5,20,Neutral,Neutral,Neutral,Neutral,Neutral,Beneficial
633,User633,Low Carb,31,4,Bananas,Fruits,Tropical Fruits,Natural,0,Sweet,None,42,3,77,Neutral,Neutral,Neutral,Neutral,Neutral,Beneficial
633,User633,Low Carb,31,3,Oranges,Fruits,Citrus,Natural,0,Sweet,None,69,7,54,Harmful,Harmful,Harmful,Neutral,Neutral,Beneficial
633,User633,Low Carb,31,14,Tofu,Proteins,Plant Protein,Minimally Processed,0,Neutral,Soy,59,9,103,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
633,User633,Low Carb,31,6,Spinach,Vegetables,Leafy Greens,Natural,0,Bitter,None,64,2,22,Beneficial,Beneficial,Beneficial,Neutral,Neutral,Beneficial
633,User633,Low Carb,31,15,Eggs,Proteins,Eggs,Natural,0,Neutral,Eggs,38,2,135,Beneficial,Beneficial,Beneficial,Beneficial,Beneficial,Neutral
633,User633,Low Carb,31,11,Salmon,Proteins,Fish,Natural,0,Neutral,None,42,3,122,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
633,User633,Low Carb,31,20,Brown Rice,Grains,Whole Grains,Minimally Processed,0,Neutral,None,48,4,231,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
633,User633,Low Carb,31,8,Broccoli,Vegetables,Cruciferous,Natural,0,Bitter,None,51,9,67,Harmful,Harmful,Harmful,Neutral,Neutral,Beneficial
634,User634,High Protein,61,6,Spinach,Vegetables,Leafy Greens,Natural,0,Bitter,None,64,2,22,Beneficial,Beneficial,Beneficial,Neutral,Neutral,Beneficial
634,User634,High Protein,61,4,Bananas,Fruits,Tropical Fruits,Natural,0,Sweet,None,42,3,77,Neutral,Neutral,Neutral,Neutral,Neutral,Beneficial
634,User634,High Protein,61,31,Ginger,Herbs & Spices,Spices,Natural,0,Spicy,None,40,8,16,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
634,User634,High Protein,61,26,Black Beans,Legumes,Beans,Minimally Processed,0,Neutral,None,30,2,127,Beneficial,Beneficial,Beneficial,Beneficial,Beneficial,Neutral
634,User634,High Protein,61,32,Cinnamon,Herbs & Spices,Spices,Natural,0,Sweet,None,39,4,40,Neutral,Neutral,Neutral,Beneficial,Beneficial,Neutral
634,User634,High Protein,61,35,Dark Chocolate,Confectionery,Chocolate,Minimally Processed,20,Bitter,None,68,8,0,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
634,User634,High Protein,61,22,Almonds,Nuts & Seeds,Tree Nuts,Natural,0,Neutral,Nuts,70,3,647,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
634,User634,High Protein,61,9,Sweet Potatoes,Vegetables,Root Vegetables,Natural,0,Sweet,None,53,5,20,Neutral,Neutral,Neutral,Neutral,Neutral,Beneficial
634,User634,High Protein,61,14,Tofu,Proteins,Plant Protein,Minimally Processed,0,Neutral,Soy,59,9,103,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
634,User634,High Protein,61,24,Chia Seeds,Nuts & Seeds,Seeds,Natural,0,Neutral,None,41,4,525,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
634,User634,High Protein,61,10,Garlic,Vegetables,Alliums,Natural,0,Spicy,None,30,9,69,Harmful,Harmful,Harmful,Beneficial,Beneficial,Beneficial
635,User635,Balanced,30,33,Olive Oil,Oils & Fats,Plant Oils,Minimally Processed,0,Neutral,None,53,7,858,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
635,User635,Balanced,30,34,Coconut Oil,Oils & Fats,Plant Oils,Minimally Processed,0,Sweet,None,49,2,899,Beneficial,Beneficial,Beneficial,Neutral,Neutral,Neutral
635,User635,Balanced,30,26,Black Beans,Legumes,Beans,Minimally Processed,0,Neutral,None,30,2,127,Beneficial,Beneficial,Beneficial,Beneficial,Beneficial,Neutral
635,User635,Balanced,30,4,Bananas,Fruits,Tropical Fruits,Natural,0,Sweet,None,42,3,77,Neutral,Neutral,Neutral,Neutral,Neutral,Beneficial
635,User635,Balanced,30,18,Cheddar Cheese,Dairy,Cheese,Minimally Processed,0,Salty,Dairy,57,10,131,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
635,User635,Balanced,30,22,Almonds,Nuts & Seeds,Tree Nuts,Natural,0,Neutral,Nuts,70,3,647,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
635,User635,Balanced,30,25,Lentils,Legumes,Lentils,Minimally Processed,0,Neutral,None,51,2,106,Beneficial,Beneficial,Beneficial,Neutral,Neutral,Neutral
635,User635,Balanced,30,23,Flaxseeds,Nuts & Seeds,Seeds,Natural,0,Bitter,None,58,9,543,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
635,User635,Balanced,30,19,Quinoa,Grains,Pseudograins,Minimally Processed,0,Neutral,None,37,7,182,Harmful,Harmful,Harmful,Beneficial,Beneficial,Neutral
636,User636,High Protein,31,20,Brown Rice,Grains,Whole Grains,Minimally Processed,0,Neutral,None,48,4,231,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
636,User636,High Protein,31,10,Garlic,Vegetables,Alliums,Natural,0,Spicy,None,30,9,69,Harmful,Harmful,Harmful,Beneficial,Beneficial,Beneficial
636,User636,High Protein,31,32,Cinnamon,Herbs & Spices,Spices,Natural,0,Sweet,None,39,4,40,Neutral,Neutral,Neutral,Beneficial,Beneficial,Neutral
636,User636,High Protein,31,23,Flaxseeds,Nuts & Seeds,Seeds,Natural,0,Bitter,None,58,9,543,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
636,User636,High Protein,31,11,Salmon,Proteins,Fish,Natural,0,Neutral,None,42,3,122,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
636,User636,High Protein,31,6,Spinach,Vegetables,Leafy Greens,Natural,0,Bitter,None,64,2,22,Beneficial,Beneficial,Beneficial,Neutral,Neutral,Beneficial
636,User636,High Protein,31,4,Bananas,Fruits,Tropical Fruits,Natural,0,Sweet,None,42,3,77,Neutral,Neutral,Neutral,Neutral,Neutral,Beneficial
636,User636,High Protein,31,18,Cheddar Cheese,Dairy,Cheese,Minimally Processed,0,Salty,Dairy,57,10,131,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
637,User637,High Protein,23,19,Quinoa,Grains,Pseudograins,Minimally Processed,0,Neutral,None,37,7,182,Harmful,Harmful,Harmful,Beneficial,Beneficial,Neutral
637,User637,High Protein,23,23,Flaxseeds,Nuts & Seeds,Seeds,Natural,0,Bitter,None,58,9,543,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
637,User637,High Protein,23,8,Broccoli,Vegetables,Cruciferous,Natural,0,Bitter,None,51,9,67,Harmful,Harmful,Harmful,Neutral,Neutral,Beneficial
637,User637,High Protein,23,3,Oranges,Fruits,Citrus,Natural,0,Sweet,None,69,7,54,Harmful,Harmful,Harmful,Neutral,Neutral,Beneficial
637,User637,High Protein,23,12,Chicken Breast,Proteins,Poultry,Natural,0,Neutral,None,58,4,128,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
637,User637,High Protein,23,7,Kale,Vegetables,Leafy Greens,Natural,0,Bitter,None,70,10,25,Harmful,Harmful,Harmful,Neutral,Neutral,Beneficial
637,User637,High Protein,23,17,Kefir,Dairy,Kefir,Minimally Processed,0,Sour,Dairy,70,6,310,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
637,User637,High Protein,23,30,Turmeric,Herbs & Spices,Spices,Natural,0,Bitter,None,46,10,19,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
637,User637,High Protein,23,15,Eggs,Proteins,Eggs,Natural,0,Neutral,Eggs,38,2,135,Beneficial,Beneficial,Beneficial,Beneficial,Beneficial,Neutral
637,User637,High Protein,23,18,Cheddar Cheese,Dairy,Cheese,Minimally Processed,0,Salty,Dairy,57,10,131,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
637,User637,High Protein,23,27,Peppermint Tea,Beverages,Herbal Tea,Minimally Processed,0,Bitter,None,34,2,146,Beneficial,Beneficial,Beneficial,Beneficial,Beneficial,Neutral
638,User638,High Protein,65,26,Black Beans,Legumes,Beans,Minimally Processed,0,Neutral,None,30,2,127,Beneficial,Beneficial,Beneficial,Beneficial,Beneficial,Neutral
638,User638,High Protein,65,15,Eggs,Proteins,Eggs,Natural,0,Neutral,Eggs,38,2,135,Beneficial,Beneficial,Beneficial,Beneficial,Beneficial,Neutral
638,User638,High Protein,65,16,Greek Yogurt,Dairy,Yogurt,Minimally Processed,0,Sour,Dairy,34,1,101,Beneficial,Beneficial,Beneficial,Beneficial,Beneficial,Neutral
638,User638,High Protein,65,25,Lentils,Legumes,Lentils,Minimally Processed,0,Neutral,None,51,2,106,Beneficial,Beneficial,Beneficial,Neutral,Neutral,Neutral
638,User638,High Protein,65,12,Chicken Breast,Proteins,Poultry,Natural,0,Neutral,None,58,4,128,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
638,User638,High Protein,65,8,Broccoli,Vegetables,Cruciferous,Natural,0,Bitter,None,51,9,67,Harmful,Harmful,Harmful,Neutral,Neutral,Beneficial
638,User638,High Protein,65,7,Kale,Vegetables,Leafy Greens,Natural,0,Bitter,None,70,10,25,Harmful,Harmful,Harmful,Neutral,Neutral,Beneficial
638,User638,High Protein,65,22,Almonds,Nuts & Seeds,Tree Nuts,Natural,0,Neutral,Nuts,70,3,647,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
638,User638,High Protein,65,10,Garlic,Vegetables,Alliums,Natural,0,Spicy,None,30,9,69,Harmful,Harmful,Harmful,Beneficial,Beneficial,Beneficial
638,User638,High Protein,65,34,Coconut Oil,Oils & Fats,Plant Oils,Minimally Processed,0,Sweet,None,49,2,899,Beneficial,Beneficial,Beneficial,Neutral,Neutral,Neutral
638,User638,High Protein,65,27,Peppermint Tea,Beverages,Herbal Tea,Minimally Processed,0,Bitter,None,34,2,146,Beneficial,Beneficial,Beneficial,Beneficial,Beneficial,Neutral
638,User638,High Protein,65,4,Bananas,Fruits,Tropical Fruits,Natural,0,Sweet,None,42,3,77,Neutral,Neutral,Neutral,Neutral,Neutral,Beneficial
639,User639,Low Carb,50,22,Almonds,Nuts & Seeds,Tree Nuts,Natural,0,Neutral,Nuts,70,3,647,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
639,User639,Low Carb,50,20,Brown Rice,Grains,Whole Grains,Minimally Processed,0,Neutral,None,48,4,231,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
639,User639,Low Carb,50,32,Cinnamon,Herbs & Spices,Spices,Natural,0,Sweet,None,39,4,40,Neutral,Neutral,Neutral,Beneficial,Beneficial,Neutral
639,User639,Low Carb,50,15,Eggs,Proteins,Eggs,Natural,0,Neutral,Eggs,38,2,135,Beneficial,Beneficial,Beneficial,Beneficial,Beneficial,Neutral
639,User639,Low Carb,50,28,Coffee,Beverages,Coffee,Minimally Processed,150,Bitter,None,55,5,39,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
639,User639,Low Carb,50,29,Red Wine,Beverages,Alcohol,Minimally Processed,0,Bitter,None,41,4,0,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
639,User639,Low Carb,50,4,Bananas,Fruits,Tropical Fruits,Natural,0,Sweet,None,42,3,77,Neutral,Neutral,Neutral,Neutral,Neutral,Beneficial
639,User639,Low Carb,50,33,Olive Oil,Oils & Fats,Plant Oils,Minimally Processed,0,Neutral,None,53,7,858,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
640,User640,High Protein,60,1,Blueberries,Fruits,Berries,Natural,0,Sweet,None,70,9,115,Harmful,Harmful,Harmful,Neutral,Neutral,Beneficial
640,User640,High Protein,60,26,Black Beans,Legumes,Beans,Minimally Processed,0,Neutral,None,30,2,127,Beneficial,Beneficial,Beneficial,Beneficial,Beneficial,Neutral
640,User640,High Protein,60,17,Kefir,Dairy,Kefir,Minimally Processed,0,Sour,Dairy,70,6,310,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
640,User640,High Protein,60,22,Almonds,Nuts & Seeds,Tree Nuts,Natural,0,Neutral,Nuts,70,3,647,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
640,User640,High Protein,60,34,Coconut Oil,Oils & Fats,Plant Oils,Minimally Processed,0,Sweet,None,49,2,899,Beneficial,Beneficial,Beneficial,Neutral,Neutral,Neutral
640,User640,High Protein,60,9,Sweet Potatoes,Vegetables,Root Vegetables,Natural,0,Sweet,None,53,5,20,Neutral,Neutral,Neutral,Neutral,Neutral,Beneficial
